Dates,FEDL01 Index,daily_risk_free_ret,1M_risk_free_ret_realized
2009-08-31,0.1604761904761905,6.148494143116667e-06,6.148494143116667e-06
2009-09-30,0.14636363636363636,5.607786435860309e-06,1.1756280578976977e-05
2009-10-31,0.11772727272727272,4.510613303230201e-06,4.510613303230201e-06
2009-11-30,0.12,4.597690579960338e-06,9.108303883190538e-06
2009-12-31,0.1182608695652174,4.5310575341503475e-06,4.5310575341503475e-06
2010-01-31,0.11380952380952382,4.360508646636022e-06,4.360508646636022e-06
2010-02-28,0.126,4.827574554033569e-06,9.18808320066959e-06
2010-03-31,0.1617391304347826,6.1968823485229385e-06,6.1968823485229385e-06
2010-04-30,0.19772727272727275,7.5757288797997825e-06,1.3772611228322721e-05
2010-05-31,0.20190476190476192,7.735784711166082e-06,7.735784711166082e-06
2010-06-30,0.17636363636363636,6.757204616959994e-06,1.4492989328126076e-05
2010-07-31,0.18181818181818182,6.966189598913891e-06,6.966189598913891e-06
2010-08-31,0.18954545454545454,7.2622515816787516e-06,7.2622515816787516e-06
2010-09-30,0.19363636363636363,7.4189902431337904e-06,1.4681241824812542e-05
2010-10-31,0.19,7.279666989843632e-06,7.279666989843632e-06
2010-11-30,0.19409090909090912,7.436405648346961e-06,1.4716072638190592e-05
2010-12-31,0.1834782608695652,7.029793714984751e-06,7.029793714984751e-06
2011-01-31,0.17238095238095238,6.604612380387273e-06,6.604612380387273e-06
2011-02-28,0.1575,6.034464551181136e-06,1.2639076931568407e-05
2011-03-31,0.1382608695652174,5.297337293346703e-06,5.297337293346703e-06
2011-04-30,0.09571428571428571,3.667207287802442e-06,8.964544581149145e-06
2011-05-31,0.09363636363636364,3.587593703987742e-06,3.587593703987742e-06
2011-06-30,0.09090909090909091,3.4831008653206145e-06,7.0706945693083564e-06
2011-07-31,0.06857142857142857,2.6272543485230803e-06,2.6272543485230803e-06
2011-08-31,0.09782608695652174,3.748118912746705e-06,3.748118912746705e-06
2011-09-30,0.08363636363636363,3.2044532426051127e-06,6.952572155351818e-06
2011-10-31,0.07190476190476192,2.7549679256034537e-06,2.7549679256034537e-06
