Date,GC1_PX_Last,GC1_Monthly_Return,GC2_PX_Last,GC2_Monthly_Return,GC1_OPEN_INT,GC2_OPEN_INT,GC2_1M_Sign,GC1_1M_Sign,GC2_3M_Ret,GC1_3M_Ret,GC2_3M_Sign,GC1_3M_Sign,GC2_6M_Ret,GC1_6M_Ret,GC2_6M_Sign,GC1_6M_Sign,GC2_12M_Ret,GC1_12M_Ret,GC2_12M_Sign,GC1_12M_Sign,SPX Index,NDX Index,DXY Curncy,USGG10YR Index,USGG2YR Index,CPI YOY Index,PCE CYOY Index,VIX Index,JPY Curncy,LEGATRUU Index,EMUSTRUU Index,PE_RATIO,fed_eff_rate,GDP_Nominoal_YOY,GDP_Real_QoQ,CPI_YoY,US_Unemp,Cons_Conf,US_RIR
1977-01-31,133.0,-0.01989680957767448,134.0,-0.01975128017556682,,,-1.0,-1.0,0.07803700724054718,0.07431338269030574,1.0,1.0,0.18479221927497802,0.18644069913364314,1.0,1.0,0.03875968992248069,0.037441521937009226,1.0,1.0,102.029999,,105.54,7.402,6.189,5.2,5.96538,,288.43,,,,4.65,,,5.2,7.5,,0.6642
1977-02-28,144.600006,0.08721809022556393,146.0,0.08955223880597019,,,1.0,1.0,0.10105580693815996,0.09961981749049431,1.0,1.0,0.4147286821705427,0.40661480330890654,1.0,1.0,0.09774436090225569,0.09049773346164103,1.0,1.0,99.82,,105.26,7.802,6.089,5.9,6.1921,,282.81,,,,4.73,,,5.9,7.6,,-0.034
1977-03-31,149.5,0.033886540779258345,151.0,0.03424657534246567,,,1.0,1.0,0.10460863204096582,0.10169493961005771,1.0,1.0,0.3006029285099052,0.2921348649646034,1.0,1.0,0.16422513492675406,0.15801698723391233,1.0,1.0,98.419998,,105.03,7.422,6.019,6.4,6.29301,,277.55,,,,4.72,9.2,4.7,6.4,7.4,,-0.5601
1977-04-30,148.0,-0.010033444816053505,149.3,-0.011258278145695244,,,-1.0,-1.0,0.11417910447761193,0.11278195488721798,1.0,1.0,0.20112630732099768,0.19547654615161836,1.0,1.0,0.14757878554957737,0.1481769347483446,1.0,1.0,98.440002,,104.39,7.452,6.149,7.0,6.39983,,277.78,,,,5.12,,,7.0,7.2,,-1.0719
1977-05-31,143.5,-0.030405405405405372,144.3,-0.03348961821835228,,,-1.0,-1.0,-0.011643835616438225,-0.007607233432618266,-1.0,-1.0,0.08823529411764719,0.09125475285171092,1.0,1.0,0.13354281225451703,0.13888888888888884,1.0,1.0,96.120003,,104.52,7.382,6.189,6.7,6.44043,,277.28,,,,5.47,,,6.7,7.0,,-0.8457
1977-06-30,143.600006,0.000696905923345037,144.8,0.0034650034650034467,,,1.0,1.0,-0.041059602649006544,-0.039464842809364464,-1.0,-1.0,0.05925384052670091,0.058216721994474474,1.0,1.0,0.1593274619695757,0.15899922261502475,1.0,1.0,100.480003,,103.84,7.202,6.089,6.9,6.64319,,267.59,,,,5.64,11.0,8.1,6.9,7.2,,-0.9862
1977-07-31,145.100006,0.010445682014804447,145.8,0.006906077348066253,,,1.0,1.0,-0.023442732752846585,-0.01959455405405397,-1.0,-1.0,0.0880597014925375,0.09097748872180467,1.0,1.0,0.2891246684350135,0.29438009445816404,1.0,1.0,98.849998,,102.86,7.422,6.509,6.8,6.71545,,266.81,,,,5.86,,,6.8,6.9,,-0.9501
1977-08-31,146.699997,0.011026815533005552,148.1,0.01577503429355276,,,1.0,1.0,0.02633402633402615,0.022299630662020897,1.0,1.0,0.014383561643835474,0.014522758733495511,1.0,1.0,0.43507751937984485,0.4270427307283249,1.0,1.0,96.769997,,103.64,7.112,6.599,6.6,6.62466,,267.5,,,,6.03,,,6.6,7.0,,-0.6202
1977-09-30,154.600006,0.05385145986062989,156.4,0.05604321404456458,,,1.0,1.0,0.08011049723756902,0.0766016681085655,1.0,1.0,0.03576158940397356,0.03411375250836124,1.0,1.0,0.34711455641688205,0.3362144339554305,1.0,1.0,96.529999,,103.21,7.412,6.829,6.6,6.45117,,263.71,,,,6.46,12.3,7.3,6.6,6.8,,-0.3472
1977-10-31,162.699997,0.05239321271436426,164.7,0.05306905370843973,,,1.0,1.0,0.12962962962962954,0.12129559112492383,1.0,1.0,0.10314802411252488,0.09932430405405412,1.0,1.0,0.32502011263073194,0.31421642211107215,1.0,1.0,92.339996,,100.96,7.622,7.239,6.4,6.44373,,249.13,,,,6.6,,,6.4,6.8,,0.1097
1977-11-30,160.199997,-0.015365704032557548,162.3,-0.014571948998178375,,,-1.0,-1.0,0.09588116137744773,0.09202454175919317,1.0,1.0,0.12474012474012475,0.1163762857142856,1.0,1.0,0.22398190045248878,0.218250927756654,1.0,1.0,94.830002,,100.37,7.552,7.119,6.7,6.51056,,244.02,,,,6.56,,,6.7,6.8,,-0.2241
1977-12-31,167.699997,0.046816480277462214,169.8,0.04621072088724576,,,1.0,1.0,0.08567774936061379,0.08473473797924691,1.0,1.0,0.17265193370165743,0.16782722836376474,1.0,1.0,0.24213606437454294,0.2358143014549956,1.0,1.0,95.099998,,96.44,7.782,7.249,6.7,6.4823,,239.98,,,,6.53,11.9,0.0,6.7,6.4,,-0.201
1978-01-31,176.600006,0.05307101466435937,178.9,0.05359246171967014,,,1.0,1.0,0.08621736490588972,0.08543336973755444,1.0,1.0,0.22702331961591216,0.21709165194658908,1.0,1.0,0.3350746268656717,0.3278195939849624,1.0,1.0,89.25,,96.64,7.942,7.479,6.8,6.47009,,241.6,,,,6.79,,,6.8,6.4,83.7,-0.0876
1978-02-28,184.399994,0.04416754096826003,187.1,0.04583566238121839,,,1.0,1.0,0.1528034504004927,0.15106115763535244,1.0,1.0,0.26333558406482105,0.2569870332035522,1.0,1.0,0.28150684931506853,0.2752419526178995,1.0,1.0,87.040001,,94.6,8.042,7.579,6.4,6.22852,,238.1,,,,6.83,,,6.4,6.3,84.3,0.3202
1978-03-31,184.100006,-0.0016268330247342089,186.2,-0.0048102618920363716,,,-1.0,-1.0,0.09658421672555928,0.09779373460573182,1.0,1.0,0.19053708439897687,0.1908149990628072,1.0,1.0,0.23311258278145686,0.2314381672240804,1.0,1.0,89.209999,,93.84,8.152,7.709,6.6,6.35314,,229.89,,,,6.97,10.8,1.4,6.6,6.3,78.8,0.1954
1978-04-30,170.600006,-0.07332970972309472,172.7,-0.07250268528464021,,,-1.0,-1.0,-0.03465623253214101,-0.03397508378340597,-1.0,-1.0,0.04857316332726169,0.04855568005941646,1.0,1.0,0.15673141326188866,0.1527027432432433,1.0,1.0,96.830002,,95.62,8.242,7.979,6.5,6.51557,,224.97,,,,7.25,,,6.5,6.1,81.6,0.75
1978-05-31,184.300003,0.08030478615575198,187.0,0.08280254777070062,,,1.0,1.0,-0.0005344735435595105,-0.0005422505599430583,-1.0,-1.0,0.1521873074553295,0.15043699407809608,1.0,1.0,0.2959112959112957,0.2843205783972125,1.0,1.0,97.290001,,95.46,8.422,8.129,7.0,6.5987,,221.34,,,,7.43,,,7.0,6.0,82.9,0.5348
1978-06-30,183.699997,-0.0032555940869952726,186.3,-0.0037433155080213165,,,-1.0,-1.0,0.0005370569280345183,-0.0021727810264167147,1.0,-1.0,0.09717314487632511,0.09540846920826129,1.0,1.0,0.2866022099447514,0.27924783652167795,1.0,1.0,95.529999,,93.53,8.622,8.489,7.4,6.55619,,203.71,,,,8.01,13.4,16.5,7.4,5.9,80.0,0.3365
1978-07-31,203.600006,0.10832884771359041,206.6,0.1089640365002682,,,1.0,1.0,0.19629415170816444,0.19343492871858392,1.0,1.0,0.15483510340972595,0.15288787702532702,1.0,1.0,0.41700960219478733,0.40317021075795134,1.0,1.0,100.68,,90.94,8.562,8.479,7.7,6.5258,,189.14,,,,8.0,,,7.7,6.2,82.4,0.1751
1978-08-31,207.600006,0.0196463648434273,210.6,0.019361084220716362,,,1.0,1.0,0.12620320855614975,0.12642432241306034,1.0,1.0,0.1256012827365045,0.1258135181934985,1.0,1.0,0.4220121539500339,0.415132994174499,1.0,1.0,103.290001,,90.0,8.392,8.469,7.8,6.5722,,190.51,,,,8.4,,,7.8,5.9,78.4,0.4069
1978-09-30,217.899994,0.049614584307863474,220.9,0.04890788224121567,,,1.0,1.0,0.1857219538378958,0.18617309503821056,1.0,1.0,0.186358754027927,0.18359580064326542,1.0,1.0,0.4124040920716112,0.4094436322337529,1.0,1.0,102.540001,,88.83,8.562,8.709,8.3,6.73647,,189.19,,,,8.9,13.1,4.0,8.3,6.0,80.4,0.4438
1978-10-31,246.699997,0.13217073792117673,244.8,0.10819375282933463,,,1.0,1.0,0.1848983543078413,0.21168953698360893,1.0,1.0,0.41748697162709925,0.44607261619908734,1.0,1.0,0.48633879781420775,0.5162876554939335,1.0,1.0,93.150002,,83.07,8.962,9.129,8.9,7.00165,,179.5,,,,9.35,,,8.9,5.8,79.3,0.0714
1978-11-30,193.199997,-0.21686258877417008,196.4,-0.19771241830065356,,,-1.0,-1.0,-0.06742640075973405,-0.06936420319756642,-1.0,-1.0,0.05026737967914441,0.04829079682651982,1.0,1.0,0.2101047443006776,0.20599251322083356,1.0,1.0,94.699997,,90.22,8.862,9.559,8.9,7.02353,,199.1,,,,9.94,,,8.9,5.9,75.0,0.9947
1978-12-31,229.0,0.18530022544462055,233.1,0.18686354378818737,,,1.0,1.0,0.055228610230873665,0.050940827469687866,1.0,1.0,0.2512077294685988,0.24659773402173757,1.0,1.0,0.37279151943462896,0.36553371554323877,1.0,1.0,96.110001,,86.5,9.152,9.989,9.0,6.88827,,194.3,,,,10.84,14.4,5.5,9.0,6.0,66.1,0.9823
1979-01-31,232.5,0.015283842794759916,236.6,0.01501501501501501,,,1.0,1.0,-0.033496732026143894,-0.057559777757111186,-1.0,-1.0,0.1452081316553726,0.14194495652421546,1.0,1.0,0.32252655114589146,0.31653449660698185,1.0,1.0,99.93,,88.86,8.952,9.649,9.3,6.79633,,202.2,,,,10.57,,,9.3,5.9,72.1,0.72
1979-02-28,252.899994,0.08774190967741924,257.5,0.08833474218089599,,,1.0,1.0,0.3110997963340121,0.30900620045040683,1.0,1.0,0.22269705603038936,0.21820802837549036,1.0,1.0,0.376269374665954,0.37147506631697613,1.0,1.0,96.279999,,88.18,9.172,9.899,9.9,6.73538,,202.65,,,,10.24,,,9.9,5.9,73.9,0.1431
1979-03-31,239.5,-0.05298534724362225,243.8,-0.0532038834951456,,,-1.0,-1.0,0.04590304590304606,0.04585152838427953,1.0,1.0,0.1036668175645088,0.09912807065061235,1.0,1.0,0.3093447905477982,0.3009233687911992,1.0,1.0,101.589996,,88.53,9.112,9.729,10.1,6.76844,,209.58,,,,10.07,14.7,0.8,10.1,5.8,68.4,-0.0946
1979-04-30,249.199997,0.04050103131524008,253.6,0.04019688269072996,,,1.0,1.0,0.07185122569737956,0.07182794408602144,1.0,1.0,0.035947712418300526,0.010133765830568686,1.0,1.0,0.46844238563983787,0.4607267774656467,1.0,1.0,101.760002,,89.98,9.352,9.919,10.5,7.0634,,221.8,,,,10.43,,,10.5,5.8,66.0,-0.2351
1979-05-31,276.799988,0.11075437934294996,281.1,0.1084384858044165,,,1.0,1.0,0.09165048543689336,0.09450373494275377,1.0,1.0,0.43126272912423635,0.4327121754561931,1.0,1.0,0.5032085561497328,0.5018989880320295,1.0,1.0,99.080002,,90.53,9.062,9.569,10.9,7.36161,,220.35,,,,10.31,,,10.9,5.6,68.1,-0.6027
1979-06-30,283.799988,0.02528901843738529,288.6,0.026680896478121552,,,1.0,1.0,0.1837571780147662,0.18496863465553237,1.0,1.0,0.23809523809523814,0.23930125764192134,1.0,1.0,0.5491143317230274,0.5449101395467089,1.0,1.0,102.910004,,87.85,8.812,8.979,10.9,7.36415,,217.8,,,,10.54,11.1,0.5,10.9,5.7,65.8,-0.6396
1979-07-31,286.899994,0.01092320694530824,291.6,0.01039501039501034,,,1.0,1.0,0.14984227129337557,0.15128409893199146,1.0,1.0,0.23245984784446327,0.2339784688172042,1.0,1.0,0.41142303969022276,0.4091354889252803,1.0,1.0,103.809998,,87.31,9.012,9.319,11.3,7.27178,,216.7,,,,10.81,,,11.3,5.7,60.4,-0.6333
1979-08-31,320.200012,0.1160683816535737,326.7,0.12037037037037024,,,1.0,1.0,0.16221985058697963,0.1567920010169943,1.0,1.0,0.26873786407766986,0.266113165665002,1.0,1.0,0.5512820512820513,0.5423892232450129,1.0,1.0,109.32,,87.19,9.242,9.849,11.8,7.40764,,220.4,,,,11.29,,,11.8,6.0,64.5,-0.4382
1979-09-30,395.0,0.23360395127030786,404.5,0.23813896541169277,,,1.0,1.0,0.4015939015939014,0.3918252878854951,1.0,1.0,0.6591468416735029,0.6492693110647181,1.0,1.0,0.8311453146220009,0.8127581958538284,1.0,1.0,109.32,,85.45,9.442,10.109,12.2,7.52055,,224.5,,,,12.16,11.4,2.9,12.2,5.9,66.7,-0.6805
1979-10-31,385.700012,-0.023544273417721473,395.5,-0.02224969097651419,,,-1.0,-1.0,0.3563100137174211,0.34437093086868464,1.0,1.0,0.5595425867507886,0.5477528757755163,1.0,1.0,0.6156045751633987,0.5634374409822147,1.0,1.0,101.82,,88.95,10.722,12.069,12.1,7.51716,,237.85,,,,14.82,,,12.1,6.0,62.1,3.4285
1979-11-30,419.100006,0.0865957815941163,430.5,0.08849557522123885,,,1.0,1.0,0.317722681359045,0.3088694262759739,1.0,1.0,0.5314834578441834,0.5140896826917494,1.0,1.0,1.1919551934826882,1.1692547231250736,1.0,1.0,106.160004,,86.79,10.382,11.339,12.6,7.62429,,249.55,,,,13.96,,,12.6,5.9,63.3,2.8887
1979-12-31,541.0,0.2908613511210496,557.8,0.29570267131242733,,,1.0,1.0,0.37898640296662545,0.36962025316455693,1.0,1.0,0.9327789327789324,0.906272103154564,1.0,1.0,1.3929643929643927,1.3624454148471616,1.0,1.0,107.940002,,85.82,10.332,11.239,13.3,7.97832,,240.3,,,,14.77,10.0,1.0,13.3,6.0,61.0,0.7061
1980-01-31,681.5,0.2597042513863217,704.0,0.26210111150950177,,,1.0,1.0,0.7800252844500632,0.766917238260288,1.0,1.0,1.4142661179698215,1.375392172367909,1.0,1.0,1.9754860524091296,1.9311827956989247,1.0,1.0,114.160004,,86.14,11.132,11.879,13.9,8.24465,,239.33,,,,13.4,,,13.9,6.3,67.0,0.0908
1980-02-29,640.0,-0.0608950843727073,662.0,-0.05965909090909094,,,-1.0,-1.0,0.537746806039489,0.5270818201801695,1.0,1.0,1.0263238445056628,0.9987507058556886,1.0,1.0,1.570873786407767,1.5306445835661031,1.0,1.0,113.660004,,87.65,12.722,14.739,14.2,8.96639,,251.65,,,,16.33,,,14.2,6.3,66.9,0.8177
1980-03-31,501.5,-0.21640625000000002,519.0,-0.21601208459214505,,,-1.0,-1.0,-0.06955898171387587,-0.07301293900184846,-1.0,-1.0,0.2830655129789863,0.26962025316455707,1.0,1.0,1.1287940935192782,1.093945720250522,1.0,1.0,102.089996,,93.58,12.642,14.639,14.8,9.34951,,249.95,,,,19.85,10.4,1.3,14.8,6.3,56.5,5.2436
1980-04-30,507.0,0.010967098703888345,519.5,0.0009633911368014392,,,1.0,1.0,-0.26207386363636365,-0.25605282465150403,-1.0,-1.0,0.313527180783818,0.3144930884783068,1.0,1.0,1.0485015772870665,1.0345104578793394,1.0,1.0,106.290001,,88.11,10.762,10.819,14.7,8.90385,,239.35,,,,14.64,,,14.7,6.9,52.7,-3.2309
1980-05-31,545.200012,0.07534519132149908,555.0,0.06833493743984609,,,1.0,1.0,-0.16163141993957708,-0.14812498124999995,-1.0,-1.0,0.28919860627177707,0.30088285419876604,1.0,1.0,0.974386339381003,0.969653307932947,1.0,1.0,111.239998,,85.93,10.252,9.259,14.4,8.83581,,223.0,,,,11.06,,,14.4,7.5,51.7,-3.6556
1980-06-30,654.0,0.19955976816816356,666.5,0.20090090090090085,,,1.0,1.0,0.28420038535645475,0.3040877367896311,1.0,1.0,0.19487271423449282,0.20887245841035118,1.0,1.0,1.3094248094248093,1.3044398437395284,1.0,1.0,114.239998,,85.2,10.092,8.979,14.4,8.94821,,219.9,,,,10.44,8.0,-7.9,14.4,7.6,58.7,-4.8845
1980-07-31,619.700012,-0.05244646483180426,629.5,-0.05551387846961742,,,-1.0,-1.0,0.21174205967276216,0.2222879921104537,1.0,1.0,-0.10582386363636365,-0.09068230080704331,-1.0,-1.0,1.1587791495198903,1.159986144858546,1.0,1.0,121.669998,,86.08,10.762,9.729,13.1,9.16478,,227.4,,,,9.93,,,13.1,7.8,62.3,-3.6327
1980-08-31,641.799988,0.03566237787970228,656.0,0.04209690230341545,,,1.0,1.0,0.1819819819819819,0.1771826373327372,1.0,1.0,-0.009063444108761365,0.0028124812499998875,-1.0,1.0,1.0079583715947353,1.004372154739332,1.0,1.0,122.379997,,85.85,11.552,11.369,12.9,9.22989,,219.1,,,,10.74,,,12.9,7.7,67.3,-2.8726
1980-09-30,671.5,0.04627611803570186,688.5,0.049542682926829285,,,1.0,1.0,0.03300825206301572,0.026758409785932802,1.0,1.0,0.3265895953757225,0.3389830508474576,1.0,1.0,0.7021013597033374,0.7,1.0,1.0,125.459999,,86.02,11.862,12.139,12.6,9.51302,,210.85,,,,13.19,7.1,-0.6,12.6,7.5,73.7,-0.6005
1980-10-31,642.0,-0.043931496649292634,659.4,-0.04226579520697171,,,-1.0,-1.0,0.04749801429706113,0.03598513404579373,1.0,1.0,0.2692974013474494,0.26627218934911245,1.0,1.0,0.6672566371681414,0.6645060410317021,1.0,1.0,127.470001,,88.38,12.462,13.089,12.8,9.61273,,211.05,,,,13.77,,,12.8,7.5,75.0,0.984
1980-11-30,624.599976,-0.027102841121495413,644.5,-0.02259629966636334,,,-1.0,-1.0,-0.017530487804878092,-0.026799645250227155,-1.0,-1.0,0.16126126126126117,0.1456345602574931,1.0,1.0,0.49709639953542384,0.490336356616516,1.0,1.0,140.520004,,90.01,12.722,14.139,12.6,9.77532,,216.6,,,,18.56,,,12.6,7.5,76.7,5.3518
1980-12-31,599.5,-0.04018568197959704,616.2,-0.04391000775795184,,,-1.0,-1.0,-0.10501089324618729,-0.10722263588979897,-1.0,-1.0,-0.07546886721680413,-0.08333333333333337,-1.0,-1.0,0.10469702402294745,0.1081330868761552,1.0,1.0,135.759995,,90.39,12.432,13.069,12.5,9.64735,,203.1,,,,22.0,9.6,7.6,12.5,7.2,64.5,5.4837
1981-01-31,501.700012,-0.16313592660550458,512.5,-0.16828951639078227,,,-1.0,-1.0,-0.22277828328783744,-0.21853580685358254,-1.0,-1.0,-0.18586179507545675,-0.1904147131112206,-1.0,-1.0,-0.2720170454545454,-0.2638297696258254,-1.0,-1.0,129.550003,,95.24,12.682,13.269,11.8,9.76456,,206.7,,,,17.25,,,11.8,7.5,71.4,4.1748
1981-02-28,486.5,-0.030297013427219133,499.0,-0.02634146341463417,,,-1.0,-1.0,-0.22575640031031807,-0.22110147503431854,-1.0,-1.0,-0.23932926829268297,-0.24197567918932394,-1.0,-1.0,-0.24622356495468278,-0.23984375000000002,-1.0,-1.0,131.270004,,97.06,13.432,14.089,11.4,9.47461,,209.7,,,,15.53,,,11.4,7.4,66.9,4.5932
1981-03-31,513.799988,0.05611508324768755,525.5,0.05310621242484981,,,1.0,1.0,-0.1471924699772802,-0.1429524804003336,-1.0,-1.0,-0.23674655047204063,-0.234847374534624,-1.0,-1.0,0.012524084778420042,0.02452639680957125,1.0,1.0,136.0,,96.76,13.132,13.179,10.5,9.07151,,211.25,,,,14.63,12.0,8.5,10.5,7.4,66.5,5.5131
1981-04-30,489.0,-0.048267786257713885,494.0,-0.05994291151284492,,,-1.0,-1.0,-0.03609756097560979,-0.02531395594226138,-1.0,-1.0,-0.25083409159842274,-0.23831775700934577,-1.0,-1.0,-0.04908565928777675,-0.035502958579881616,-1.0,-1.0,132.809998,,100.45,14.112,14.849,10.0,9.20794,,215.78,,,,18.92,,,10.0,7.2,72.4,6.0
1981-05-31,479.399994,-0.019631914110429416,490.7,-0.0066801619433198844,,,-1.0,-1.0,-0.016633266533066182,-0.014594051387461504,-1.0,-1.0,-0.23863460046547713,-0.23246876013328566,-1.0,-1.0,-0.1158558558558559,-0.12068968553140824,-1.0,-1.0,132.589996,,104.95,13.502,14.409,9.8,9.08097,,223.9,,,,17.56,,,9.8,7.5,76.3,10.22
1981-06-30,427.0,-0.10930328463875616,438.9,-0.10556348074179744,,,-1.0,-1.0,-0.1647954329210276,-0.1689373102904782,-1.0,-1.0,-0.2877312560856865,-0.28773978315262716,-1.0,-1.0,-0.34148537134283574,-0.34709480122324154,-1.0,-1.0,131.210007,,107.71,13.862,14.669,9.6,8.9019,,226.85,,,,18.64,13.1,-2.9,9.6,7.5,73.1,5.9474
1981-07-31,402.0,-0.05854800936768145,413.0,-0.05901116427432207,,,-1.0,-1.0,-0.16396761133603244,-0.17791411042944782,-1.0,-1.0,-0.19414634146341458,-0.1987243564187916,-1.0,-1.0,-0.3439237490071485,-0.351299028214316,-1.0,-1.0,130.919998,,111.72,14.672,15.849,10.8,8.79514,,240.4,,,,17.46,,,10.8,7.2,74.1,4.7382
1981-08-31,431.100006,0.0723880746268657,443.5,0.07384987893462469,,,1.0,1.0,-0.09618911758712045,-0.10075091490301513,-1.0,-1.0,-0.1112224448897795,-0.11387460226104829,-1.0,-1.0,-0.32393292682926833,-0.328295397225841,-1.0,-1.0,122.790001,,110.28,15.412,16.739,10.8,8.7372,,230.5,,,,16.83,,,10.8,7.4,77.2,4.6957
1981-09-30,432.700012,0.003711449727977989,443.0,-0.0011273957158962622,,,-1.0,1.0,0.009341535657325206,0.013348974238875932,1.0,1.0,-0.15699333967649853,-0.15784347585465486,-1.0,-1.0,-0.35657225853304286,-0.3556217244973938,-1.0,-1.0,116.18,,107.73,15.842,16.699,11.0,8.42797,,232.3,,,,16.58,14.1,4.7,11.0,7.6,73.1,4.5476
1981-10-31,431.200012,-0.0034666049419938005,441.6,-0.0031602708803610824,,,-1.0,-1.0,0.06924939467312363,0.07263684577114438,1.0,1.0,-0.1060728744939271,-0.11820038445807768,-1.0,-1.0,-0.3303002729754322,-0.32834889096573205,-1.0,-1.0,121.889999,,106.13,14.632,14.599,10.1,8.18474,,232.8,,,,14.44,,,10.1,7.9,70.3,5.3585
1981-11-30,408.299988,-0.053107660859712635,413.3,-0.06408514492753625,,,-1.0,-1.0,-0.06809470124013528,-0.05288800204748789,-1.0,-1.0,-0.1577338496026085,-0.14831040235682613,-1.0,-1.0,-0.35872769588828546,-0.34630162713935164,-1.0,-1.0,126.349998,,103.18,13.132,12.369,9.6,7.96547,,214.2,,,,12.44,,,9.6,8.3,62.5,3.4094
1981-12-31,402.799988,-0.013470487782625162,410.4,-0.007016694894749653,,,-1.0,-1.0,-0.07358916478555311,-0.06910104730942335,-1.0,-1.0,-0.06493506493506496,-0.05667450117096018,-1.0,-1.0,-0.3339824732229797,-0.32810677564637203,-1.0,-1.0,122.550003,,104.69,13.982,13.639,8.9,7.718,,219.8,,,,13.13,9.9,-4.6,8.9,8.5,64.3,3.0776
1982-01-31,384.600006,-0.04518367066088391,391.8,-0.04532163742690054,,,-1.0,-1.0,-0.11277173913043481,-0.10807051183477245,-1.0,-1.0,-0.051331719128329234,-0.04328356716417914,-1.0,-1.0,-0.2355121951219512,-0.23340642455475968,-1.0,-1.0,120.400002,,108.03,14.142,14.249,8.4,7.44587,,228.3,,,,14.21,,,8.4,8.6,71.0,6.6092
1982-02-28,364.5,-0.05226210526892194,372.5,-0.04925982644206228,,,-1.0,-1.0,-0.09871763851923543,-0.10727403695147786,-1.0,-1.0,-0.16009019165727167,-0.1544885295130337,-1.0,-1.0,-0.2535070140280561,-0.2507708119218911,-1.0,-1.0,113.110001,,111.93,14.032,14.449,7.6,7.0781,,237.25,,,,13.74,,,7.6,8.9,66.5,7.3777
1982-03-31,327.5,-0.10150891632373116,334.2,-0.10281879194630872,,,-1.0,-1.0,-0.185672514619883,-0.18694138590689324,-1.0,-1.0,-0.24559819413092554,-0.24312458766467515,-1.0,-1.0,-0.3640342530922931,-0.36259243353660797,-1.0,-1.0,111.959999,,114.73,14.182,14.529,6.8,6.95232,,248.25,,,,16.8,4.8,-6.5,6.8,9.0,62.0,8.2203
1982-04-30,346.5,0.05801526717557248,354.2,0.059844404548174746,,,1.0,1.0,-0.09596733027054627,-0.0990639766136665,-1.0,-1.0,-0.19791666666666674,-0.1964285937914121,-1.0,-1.0,-0.28299595141700407,-0.29141104294478526,-1.0,-1.0,116.440002,,111.6,13.872,13.999,6.5,6.69407,,235.85,,,,15.28,,,6.5,9.3,65.5,6.4905
1982-05-31,322.200012,-0.07012983549783547,329.0,-0.07114624505928846,,,-1.0,-1.0,-0.1167785234899329,-0.11604934979423864,-1.0,-1.0,-0.20396806194047912,-0.2108743045076944,-1.0,-1.0,-0.3295292439372325,-0.3279098539162685,-1.0,-1.0,111.879997,,112.79,13.712,13.629,6.7,6.54071,,243.3,,,,13.38,,,6.7,9.4,67.5,6.3185
1982-06-30,317.799988,-0.013656188194058894,325.6,-0.010334346504559222,,,-1.0,-1.0,-0.025733093955714992,-0.029618357251908423,-1.0,-1.0,-0.20662768031189072,-0.21102284640584446,-1.0,-1.0,-0.25814536340852123,-0.2557377330210773,-1.0,-1.0,109.610001,,119.04,14.442,14.669,7.1,6.54473,,255.0,,,,14.58,5.4,2.2,7.1,9.6,65.7,5.936
1982-07-31,342.700012,0.07835124273195393,348.6,0.07063882063882065,,,1.0,1.0,-0.015810276679841806,-0.010966776334776274,-1.0,-1.0,-0.11026033690658499,-0.10894434047408719,-1.0,-1.0,-0.1559322033898305,-0.14751240796019893,-1.0,-1.0,107.089996,,119.05,13.682,13.179,6.4,6.59252,,258.1,,,,11.41,,,6.4,9.8,65.4,5.059
1982-08-31,411.799988,0.2016340051951908,418.5,0.20051635111876065,,,1.0,1.0,0.2720364741641337,0.2780880591649386,1.0,1.0,0.12348993288590604,0.12976677091906708,1.0,1.0,-0.056369785794814,-0.04476923621290796,-1.0,-1.0,119.510002,,120.29,12.812,11.999,5.9,6.37097,,261.1,,,,10.63,,,5.9,9.8,65.4,3.6495
1982-09-30,398.5,-0.03229720346664988,404.8,-0.0327359617682198,,,-1.0,-1.0,0.2432432432432432,0.25393333872624324,1.0,1.0,0.21125074805505695,0.21679389312977104,1.0,1.0,-0.08623024830699777,-0.07903862041029941,-1.0,-1.0,120.419998,,122.2,11.732,11.239,5.0,6.06942,,268.3,,,,12.17,3.2,-1.4,5.0,10.1,69.3,4.9571
1982-10-31,423.0,0.06148055207026348,429.5,0.061017786561264886,,,1.0,1.0,0.2320711417096959,0.23431568482116072,1.0,1.0,0.212591756070017,0.22077922077922074,1.0,1.0,-0.027400362318840576,-0.019016724888217373,-1.0,-1.0,133.710007,,124.78,10.712,9.829,5.1,6.10933,,277.1,,,,9.41,,,5.1,10.4,73.4,4.3608
1982-11-30,442.600006,0.046335711583924466,449.0,0.04540162980209539,,,1.0,1.0,0.07287933094384713,0.07479363501098502,1.0,1.0,0.36474164133738607,0.37368091097401934,1.0,1.0,0.08637793370433089,0.08400690425687696,1.0,1.0,138.539993,,121.0,10.792,9.969,4.6,5.88291,,249.2,,,,8.93,,,4.6,10.8,72.1,4.4109
1982-12-31,453.0,0.023497500811149985,459.6,0.023608017817372096,,,1.0,1.0,0.13537549407114624,0.13676286072772892,1.0,1.0,0.4115479115479115,0.4254248492923165,1.0,1.0,0.11988304093567259,0.1246276402570301,1.0,1.0,140.639999,,117.36,10.389,9.533,3.8,5.82832,,234.7,,,,11.2,3.7,0.4,3.8,10.8,71.9,4.6702
