Date,GC1_Monthly_Return,GC2_Monthly_Return,GC1_vol_annualized,GC2_vol_annualized,GC2_OPEN_INT,GC2_1M_Sign,GC1_1M_Sign,GC2_3M_Ret,GC1_3M_Ret,GC2_3M_Sign,GC1_3M_Sign,GC2_6M_Ret,GC1_6M_Ret,GC2_6M_Sign,GC1_6M_Sign,GC2_12M_Ret,GC1_12M_Ret,GC2_12M_Sign,GC1_12M_Sign,GC2_3M_Fwd_Ret,GC1_3M_Fwd_Ret,GC2_3M_Fwd_Sign,GC1_3M_Fwd_Sign,GC2_6M_Fwd_Ret,GC1_6M_Fwd_Ret,GC2_6M_Fwd_Sign,GC1_6M_Fwd_Sign,GC2_12M_Fwd_Ret,GC1_12M_Fwd_Ret,GC2_12M_Fwd_Sign,GC1_12M_Fwd_Sign,GC1_OPEN_INT,GC1_sharpe_1M_Hist,GC2_sharpe_1M_Hist,GC1_vol_monthly,GC2_vol_monthly,GC1_sharpe_1M_Fwd,GC2_sharpe_1M_Fwd
1991-08-31,-0.039264707728532855,-0.0397219280651111,0.0951943490629856,0.09616605597075839,,-1.0,-1.0,-0.03316452751895227,-0.03319518288870249,-1.0,-1.0,-0.05405230713838982,-0.05400671993881989,-1.0,-1.0,-0.09790861963062536,-0.0954139246535961,-1.0,-1.0,-0.013986241974739855,-0.011340454669138467,-1.0,-1.0,-0.02286286059277387,-0.0183188500506013,-1.0,-1.0,-0.021470684396876827,-0.017199303307523728,-1.0,-1.0,,-1.428834156640186,-1.430866575297399,0.02748024152842297,0.02776074915081099,-0.6281242959605023,-0.6006636197565275
1991-09-30,0.01250698903206704,0.012391034348139485,0.08933193644162121,0.0891267331855475,,1.0,1.0,-0.04434223954350802,-0.04420609250449559,-1.0,-1.0,-0.005860209320094789,-0.008719215899522403,-1.0,-1.0,-0.13293647738239578,-0.12839818372484402,-1.0,-1.0,0.05028683738532713,0.051020971632253165,1.0,1.0,0.00958834193056557,0.012788847611290066,1.0,1.0,-0.021771126285277553,-0.017312339346854166,-1.0,-1.0,,0.4849943103473077,0.4816041221802323,0.025787908775900276,0.0257286716983339,-1.428834156640186,-1.430866575297399
1991-10-31,0.015417264027327349,0.013344651742231761,0.08720333030191105,0.0865594046047118,,1.0,1.0,-0.013986241974739855,-0.011340454669138467,-1.0,-1.0,0.004428460046591809,0.005019497348464519,1.0,1.0,-0.061842263152374954,-0.0588722582311334,-1.0,-1.0,0.0005595971046981063,0.003384131768023657,1.0,1.0,-0.03358312182163914,-0.02952769436381697,-1.0,-1.0,-0.022358367329407436,-0.017670136400821157,-1.0,-1.0,,0.6124418532316015,0.5340520751594858,0.025173433112020097,0.024987547774712047,0.4849943103473077,0.4816041221802323
1991-11-30,0.023096718572858776,0.024551151294955886,0.08133744674128983,0.08196893226152892,,1.0,1.0,0.05028683738532713,0.051020971632253165,1.0,1.0,0.017122309866374863,0.017825788743550675,1.0,1.0,-0.03858829714763079,-0.041007045345478055,-1.0,-1.0,-0.008876618618034016,-0.006978395381462832,-1.0,-1.0,-0.06356320753376377,-0.0619644734675342,-1.0,-1.0,-0.058572737760751004,-0.05547509673296691,-1.0,-1.0,,0.9836721377191522,1.037559969464969,0.023480098385640268,0.02366239255318996,0.6124418532316015,0.5340520751594858
1991-12-31,-0.03512985083216247,-0.03733620593248954,0.09679446966207648,0.09728720835335292,,-1.0,-1.0,0.0005595971046981063,0.003384131768023657,1.0,1.0,-0.043782642438809916,-0.04082196073647193,-1.0,-1.0,-0.11157890358321598,-0.10923811965038599,-1.0,-1.0,-0.04069849545476156,-0.0382321240209631,-1.0,-1.0,-0.09224294033448377,-0.08951025895506692,-1.0,-1.0,-0.10084961165481499,-0.09577296081859643,-1.0,-1.0,,-1.2572347721113777,-1.3294287446721187,0.027942156557733463,0.02808439796575776,0.9836721377191522,1.037559969464969
1992-01-31,0.00505473687784086,0.003908436019499639,0.09834826300159467,0.09834397670256853,,1.0,1.0,-0.008876618618034016,-0.006978395381462832,-1.0,-1.0,-0.02286286059277387,-0.0183188500506013,-1.0,-1.0,-0.026396913475829287,-0.024350921372314538,-1.0,-1.0,-0.034142718926337245,-0.03291182613184063,-1.0,-1.0,-0.032118719391953654,-0.030877556901108605,-1.0,-1.0,-0.0673957459727692,-0.06423892413946497,-1.0,-1.0,,0.17804200753744856,0.13767207694640296,0.0283906980591514,0.028389460711203116,-1.2572347721113777,-1.3294287446721187
1992-02-29,-0.00815701006664149,-0.007270725541771661,0.09049394595416828,0.09038928926665199,,-1.0,-1.0,-0.04069849545476156,-0.0382321240209631,-1.0,-1.0,0.00958834193056557,0.012788847611290066,1.0,1.0,-0.04446396520782425,-0.041217872327529825,-1.0,-1.0,-0.05468658891572975,-0.054986078086071366,-1.0,-1.0,0.0013921761958970436,0.0011195467430775707,1.0,1.0,-0.0818321781658149,-0.07803721395200025,-1.0,-1.0,,-0.31224974719147125,-0.2786450949755038,0.026123352028335253,0.02609314024498024,0.17804200753744856,0.13767207694640296
1992-03-31,-0.029809552943039996,-0.030780429404065224,0.0884412642569082,0.091246163011682,,-1.0,-1.0,-0.034142718926337245,-0.03291182613184063,-1.0,-1.0,-0.03358312182163914,-0.02952769436381697,-1.0,-1.0,-0.03944333114173393,-0.03824691026333937,-1.0,-1.0,-0.05154444487972221,-0.051278134934103825,-1.0,-1.0,-0.03135946821584312,-0.030101186958144233,-1.0,-1.0,-0.07577174021504618,-0.07352102094762536,-1.0,-1.0,,-1.1675920891017035,-1.1685591119004628,0.025530793863098387,0.026340498388657537,-0.31224974719147125,-0.2786450949755038
1992-04-30,-0.01701951507638988,-0.016635433969892865,0.0834760116628974,0.0851456456908686,,-1.0,-1.0,-0.05468658891572975,-0.054986078086071366,-1.0,-1.0,-0.06356320753376377,-0.0619644734675342,-1.0,-1.0,-0.05913474748717196,-0.05694497611906968,-1.0,-1.0,0.0020239995343835915,0.002034269230732022,1.0,1.0,0.011224754492231703,0.011857557962995813,1.0,1.0,-0.018107971417540725,-0.017908072162089006,-1.0,-1.0,,-0.7062787079846594,-0.676803061578092,0.02409744890222508,0.024579430729973744,-1.1675920891017035,-1.1685591119004628
1992-05-31,-0.004449066914673949,-0.004128581505764117,0.07602607364375655,0.07738923405976585,,-1.0,-1.0,-0.05154444487972221,-0.051278134934103825,-1.0,-1.0,-0.09224294033448377,-0.08951025895506692,-1.0,-1.0,-0.0751206304681089,-0.07168447021151625,-1.0,-1.0,0.056078765111626794,0.05610562482914894,1.0,1.0,0.004990469773012762,0.006489376734567287,1.0,1.0,0.053850351933200535,0.05554617890340108,1.0,1.0,,-0.20272018725043875,-0.18480381717307584,0.021946837041826577,0.022340347558392384,-0.7062787079846594,-0.676803061578092
1992-06-30,0.02350285122179585,0.022788015010040574,0.06791031404748775,0.06855281373715558,,1.0,1.0,0.0020239995343835915,0.002034269230732022,1.0,1.0,-0.032118719391953654,-0.030877556901108605,-1.0,-1.0,-0.07590136183076357,-0.07169951763758053,-1.0,-1.0,0.020184976663879084,0.021176947975959592,1.0,1.0,-0.008606671320331216,-0.006262701863529507,-1.0,-1.0,0.11673178720214583,0.11738613620265159,1.0,1.0,,1.1988792279893343,1.1515209266936264,0.01960401904803454,0.019789492732426524,-0.20272018725043875,-0.18480381717307584
1992-07-31,0.037051840522027035,0.03741933160735034,0.07149596279563074,0.07188438017331963,,1.0,1.0,0.056078765111626794,0.05610562482914894,1.0,1.0,0.0013921761958970436,0.0011195467430775707,1.0,1.0,-0.021470684396876827,-0.017199303307523728,-1.0,-1.0,0.009200754957848112,0.00982328873226379,1.0,1.0,-0.03527702658081555,-0.033361367238356365,-1.0,-1.0,0.09604516513770633,0.09626031402574675,1.0,1.0,,1.7952250109991408,1.8032341204843338,0.020639106683014437,0.020751233121797746,1.1988792279893343,1.1515209266936264
1992-08-31,-0.039377743767863294,-0.04002236995351183,0.10228827274589321,0.1033164091794932,,-1.0,-1.0,0.020184976663879084,0.021176947975959592,1.0,1.0,-0.03135946821584312,-0.030101186958144233,-1.0,-1.0,-0.021771126285277553,-0.017312339346854166,-1.0,-1.0,-0.05108829533861403,-0.04961624809458165,-1.0,-1.0,-0.08322435436171194,-0.07915676069507782,-1.0,-1.0,0.1297680597280122,0.12995785691987827,1.0,1.0,,-1.3335693537968416,-1.3419122625210185,0.029528080902391653,0.029824878325742963,1.7952250109991408,1.8032341204843338
1992-09-30,0.012149191978100049,0.011803793304009602,0.10993946132250856,0.11117913138795522,,1.0,1.0,0.009200754957848112,0.00982328873226379,1.0,1.0,0.011224754492231703,0.011857557962995813,1.0,1.0,-0.022358367329407436,-0.017670136400821157,-1.0,-1.0,-0.0287916479842103,-0.0274396498394891,-1.0,-1.0,-0.04441227199920306,-0.04341983398948113,-1.0,-1.0,0.08437734818397669,0.08451053512601447,1.0,1.0,,0.38281100387144157,0.3677807061335048,0.03173678879455639,0.03209465071755236,-1.3335693537968416,-1.3419122625210185
1992-10-31,-0.022387696304818405,-0.022869718689111806,0.09898633817584966,0.0997495171256146,,-1.0,-1.0,-0.05108829533861403,-0.04961624809458165,-1.0,-1.0,0.004990469773012762,0.006489376734567287,1.0,1.0,-0.058572737760751004,-0.05547509673296691,-1.0,-1.0,-0.04447778153866366,-0.043184655970620156,-1.0,-1.0,-0.029332725909772428,-0.02976563012508482,-1.0,-1.0,0.021798456900445906,0.02077207746542431,1.0,1.0,,-0.7834743294671763,-0.7942196787672937,0.028574894495961067,0.02879520528200439,0.38281100387144157,0.3677807061335048
1992-11-30,-0.017201145512770744,-0.017725722599108096,0.0911446791396501,0.092279746944763,0.6866670269448836,-1.0,-1.0,-0.0287916479842103,-0.0274396498394891,-1.0,-1.0,-0.008606671320331216,-0.006262701863529507,-1.0,-1.0,-0.10084961165481499,-0.09577296081859643,-1.0,-1.0,-0.03213605902309791,-0.02954051260049617,-1.0,-1.0,0.04885988216018777,0.04905680216883379,1.0,1.0,0.08393196990776097,0.08318169656867358,1.0,1.0,-1.8015994486116824,-0.6537574822301077,-0.6654082430656133,0.02631120251823953,0.026638868369654733,-0.7834743294671763,-0.7942196787672937
1992-12-31,-0.0035958141530310073,-0.003882340250443761,0.07761985447337319,0.07836756643484993,-0.9041553747456756,-1.0,-1.0,-0.04447778153866366,-0.043184655970620156,-1.0,-1.0,-0.03527702658081555,-0.033361367238356365,-1.0,-1.0,-0.0673957459727692,-0.06423892413946497,-1.0,-1.0,-0.015620624014992757,-0.015980184149992027,-1.0,-1.0,0.12533845852247705,0.1236488380661811,1.0,1.0,0.10300304451928799,0.10092360794217292,1.0,1.0,1.7934196911072426,-0.1604778274806341,-0.1716120806591217,0.022406921937330796,0.022622767788448246,-0.6537574822301077,-0.6654082430656133
1993-01-31,-0.00874355293469442,-0.01052799617354605,0.06865720612492578,0.0700713837053059,0.7907471527532284,-1.0,-1.0,-0.03213605902309791,-0.02954051260049617,-1.0,-1.0,-0.08322435436171194,-0.07915676069507782,-1.0,-1.0,-0.0818321781658149,-0.07803721395200025,-1.0,-1.0,0.015145055628891235,0.013419025845535337,1.0,1.0,0.13132219171852189,0.12962168126410312,1.0,1.0,0.16410355004373223,0.16256433437942963,1.0,1.0,-1.5444721278366025,-0.44115625369324823,-0.5204699353779625,0.019819628219016762,0.02022786612237396,-0.1604778274806341,-0.1716120806591217
1993-02-28,-0.003640817062266599,-0.0012102875910029454,0.0680404357445478,0.06911365686360717,-0.763034810112849,-1.0,-1.0,-0.015620624014992757,-0.015980184149992027,-1.0,-1.0,-0.04441227199920306,-0.04341983398948113,-1.0,-1.0,-0.07577174021504618,-0.07352102094762536,-1.0,-1.0,0.08099594118328568,0.07859731476932996,1.0,1.0,0.21299241408972414,0.2091146176149561,1.0,1.0,0.1483887230215366,0.14467414900013686,1.0,1.0,1.949841233785282,-0.18536272038542104,-0.060661805336799365,0.019641581946447054,0.019951394197441512,-0.44115625369324823,-0.5204699353779625
1993-03-31,0.025803395842496357,0.02688333939344023,0.06888639322968909,0.07005744126856098,1.2521044913097583,1.0,1.0,0.015145055628891235,0.013419025845535337,1.0,1.0,-0.029332725909772428,-0.02976563012508482,-1.0,-1.0,-0.018107971417540725,-0.017908072162089006,-1.0,-1.0,0.1409590825374698,0.13962902221617313,1.0,1.0,0.12878962018317974,0.1279303691154956,1.0,1.0,0.1519424565489551,0.1506709025012185,1.0,1.0,-2.220721612583752,1.2975796964139283,1.329289476275867,0.019885788837331705,0.02022384128757004,-0.18536272038542104,-0.060661805336799365
1993-04-30,0.056434735989100204,0.055322889380848395,0.07875089471660618,0.0790476574628834,-1.487844971134102,1.0,1.0,0.08099594118328568,0.07859731476932996,1.0,1.0,0.04885988216018777,0.04905680216883379,1.0,1.0,0.053850351933200535,0.05554617890340108,1.0,1.0,0.11617713608963065,0.11620265541856778,1.0,1.0,0.051131182810218334,0.05053770759050913,1.0,1.0,0.15022736909339773,0.14888986119953884,1.0,1.0,3.0121537402638676,2.4824563681876577,2.42441226734986,0.02273342513177823,0.022819093157502534,1.2975796964139283,1.329289476275867
1993-05-31,0.057390890384576565,0.05875285376318118,0.11041201277080875,0.11123368316895224,1.8221945891467914,1.0,1.0,0.1409590825374698,0.13962902221617313,1.0,1.0,0.12533845852247705,0.1236488380661811,1.0,1.0,0.11673178720214583,0.11738613620265159,1.0,1.0,0.13199647290643846,0.13051730284562613,1.0,1.0,0.0350720877475732,0.03412489439983979,1.0,1.0,0.05927861613070817,0.05606904070760255,1.0,1.0,-2.5430497961890293,1.8006000532576762,1.829714253962569,0.03187320264749742,0.03211039846027406,2.4824563681876577,2.42441226734986
1993-06-30,0.0023770290448910103,0.002101392945601077,0.12706874986830072,0.12759949795009765,-2.817340572409867,1.0,1.0,0.11617713608963065,0.11620265541856778,1.0,1.0,0.13132219171852189,0.12962168126410312,1.0,1.0,0.09604516513770633,0.09626031402574675,1.0,1.0,-0.012169462354290062,-0.011698653100677525,-1.0,-1.0,-0.022335414003189058,-0.022725230124008178,-1.0,-1.0,0.025186324189478526,0.022996300101928213,1.0,1.0,2.428334257277095,0.06480169327368561,0.05704911707209585,0.03668158847102632,0.03683480224497499,1.8006000532576762,1.829714253962569
1993-07-31,0.07074938341615855,0.0711422261976562,0.13102159711395808,0.13234619402386907,0.7304848509975894,1.0,1.0,0.13199647290643846,0.13051730284562613,1.0,1.0,0.21299241408972414,0.2091146176149561,1.0,1.0,0.1297680597280122,0.12995785691987827,1.0,1.0,-0.06504595327941232,-0.06566494782805865,-1.0,-1.0,0.03278135832521034,0.032942653115326515,1.0,1.0,0.024110046659122197,0.02113575351053676,1.0,1.0,-1.4424867565303678,1.8705546166465234,1.862115510713888,0.037822677181699196,0.03820505537295163,0.06480169327368561,0.05704911707209585
1993-08-31,-0.08482506556172709,-0.08541308149754734,0.19665726300294717,0.1985124073165703,2.18830533927545,-1.0,-1.0,-0.012169462354290062,-0.011698653100677525,-1.0,-1.0,0.12878962018317974,0.1279303691154956,1.0,1.0,0.08437734818397669,0.08451053512601447,1.0,1.0,-0.09692438515886526,-0.09639240844578634,-1.0,-1.0,-0.06460369106818753,-0.06444046861481922,-1.0,-1.0,-0.058107630807279875,-0.060778196261948914,-1.0,-1.0,0.30151857430416307,-1.4941865971771462,-1.4904841343125892,0.05677006186642329,0.057305595900851256,1.8705546166465234,1.862115510713888
1993-09-30,-0.051589265682490115,-0.05077509797952118,0.19187936003558034,0.193482652464074,-0.17509552615242896,-1.0,-1.0,-0.06504595327941232,-0.06566494782805865,-1.0,-1.0,0.051131182810218334,0.05053770759050913,1.0,1.0,0.021798456900445906,0.02077207746542431,1.0,1.0,-0.010165951648898996,-0.011026577023330653,-1.0,-1.0,0.023152836365775364,0.022740533385722905,1.0,1.0,0.03940496758870449,0.036501591983897796,1.0,1.0,-1.000863207192479,-0.9313688483292122,-0.9090742590077756,0.05539080008423772,0.05585363074182797,-1.4941865971771462,-1.4904841343125892
1993-10-31,0.040021922798430865,0.03926379431820326,0.17508262465313854,0.17528704298373157,-1.6739907798477383,1.0,1.0,-0.09692438515886526,-0.09639240844578634,-1.0,-1.0,0.0350720877475732,0.03412489439983979,1.0,1.0,0.08393196990776097,0.08318169656867358,1.0,1.0,0.09782731160462266,0.09860760094338517,1.0,1.0,0.0990961862831794,0.09835215360902971,1.0,1.0,0.10743062018201677,0.10445957096164271,1.0,1.0,3.1535121304160363,0.7918547467610036,0.7759488151485786,0.050542000236957874,0.05060101072605547,-0.9313688483292122,-0.9090742590077756
1993-11-30,0.0005407658607285981,0.001345352012418921,0.14488919918905002,0.1450585419098989,1.144660562483562,1.0,1.0,-0.010165951648898996,-0.011026577023330653,-1.0,-1.0,-0.022335414003189058,-0.022725230124008178,-1.0,-1.0,0.10300304451928799,0.10092360794217292,1.0,1.0,0.032320694090677726,0.03195193983096711,1.0,1.0,0.024206528383134973,0.021944146307762757,1.0,1.0,0.04475608749856441,0.04056276770442757,1.0,1.0,-1.168398550355782,0.012928968494863947,0.03212796721784215,0.04182590907723367,0.04187479410996737,0.7918547467610036,0.7759488151485786
1993-12-31,0.0580449122842257,0.057218165274000476,0.12412709310952326,0.1237617430197981,-1.6250884076179055,1.0,1.0,0.09782731160462266,0.09860760094338517,1.0,1.0,0.03278135832521034,0.032942653115326515,1.0,1.0,0.16410355004373223,0.16256433437942963,1.0,1.0,0.03331878801467436,0.03376711040905356,1.0,1.0,0.047521738192667584,0.04572153022593639,1.0,1.0,0.03331878801467436,0.02905015205179673,1.0,1.0,1.6714950023879478,1.619899969919531,1.6015412671521323,0.0358324053102545,0.03572693782392886,0.012928968494863947,0.03212796721784215
1994-01-31,-0.026633738313987187,-0.02624282319574167,0.11594742137448681,0.11636557252984193,1.3748641284248002,-1.0,-1.0,0.032320694090677726,0.03195193983096711,1.0,1.0,-0.06460369106818753,-0.06444046861481922,-1.0,-1.0,0.1483887230215366,0.14467414900013686,1.0,1.0,0.0012688746785567417,-0.00025544733435545197,1.0,-1.0,-0.008671311666088144,-0.011806899604789756,-1.0,-1.0,-0.013807429787854986,-0.019322793654366066,-1.0,-1.0,-1.7633834182549784,-0.7957225336875041,-0.7812259609243959,0.033471137471201465,0.033591847312254584,1.619899969919531,1.6015412671521323
1994-02-28,0.0023559364388150428,0.0023434459364155558,0.12840647664229526,0.12837451982532816,-0.6453493036939797,1.0,1.0,0.03331878801467436,0.03376711040905356,1.0,1.0,0.023152836365775364,0.022740533385722905,1.0,1.0,0.1519424565489551,0.1506709025012185,1.0,1.0,-0.008114165707542753,-0.010007793523204356,-1.0,-1.0,0.0064960602609076545,0.0036622723528703105,1.0,1.0,-0.015500113290872086,-0.016380608658318252,-1.0,-1.0,1.5235241046200905,0.0635575668476281,0.06323634054772506,0.037067756927560286,0.03705853178912109,-0.7957225336875041,-0.7812259609243959
1994-03-31,0.024022354540816693,0.025168251937882857,0.1220837214565539,0.12315878926977293,0.9778796066664004,1.0,1.0,0.0012688746785567417,-0.00025544733435545197,1.0,-1.0,0.0990961862831794,0.09835215360902971,1.0,1.0,0.15022736909339773,0.14888986119953884,1.0,1.0,0.014202950177993223,0.011954419816882833,1.0,1.0,0.016252131222929123,0.013761058598174891,1.0,1.0,-0.008357322082180652,-0.011041153348464228,-1.0,-1.0,-2.0171806409537787,0.6816295913281856,0.7079103546336337,0.035242534723306344,0.0355528800689859,0.0635575668476281,0.06323634054772506
1994-04-30,-0.03638608450283609,-0.035625863581841166,0.12077059076260177,0.12146584347633883,-1.9560477996933034,-1.0,-1.0,-0.008114165707542753,-0.010007793523204356,-1.0,-1.0,0.024206528383134973,0.021944146307762757,1.0,1.0,0.05927861613070817,0.05606904070760255,1.0,1.0,-0.009940186344644886,-0.011551452270434304,-1.0,-1.0,0.008334433898837368,0.006107417352612998,1.0,1.0,0.0,0.0010209365514723956,0.0,1.0,2.2183843854690632,-1.0436737395992342,-1.016019055583914,0.03486346654348913,0.03506416871420459,0.6816295913281856,0.7079103546336337
1994-05-31,0.02431814977890223,0.024660561821951532,0.12412731211684673,0.12465951308390964,1.8388404719942688,1.0,1.0,0.014202950177993223,0.011954419816882833,1.0,1.0,0.047521738192667584,0.04572153022593639,1.0,1.0,0.025186324189478526,0.022996300101928213,1.0,1.0,0.014610225968450408,0.013670065876074666,1.0,1.0,0.02054955911542944,0.018618621396664814,1.0,1.0,0.02926532820869987,0.02792824650313097,1.0,1.0,-2.70567648642659,0.6786624191697438,0.6852801677488114,0.03583246853222308,0.035986101718021454,-1.0436737395992342,-1.016019055583914
1994-06-30,0.000516482453499556,0.0010251154152447484,0.11869796638391726,0.11916146181831042,-2.5972982139950034,1.0,1.0,-0.009940186344644886,-0.011551452270434304,-1.0,-1.0,-0.008671311666088144,-0.011806899604789756,-1.0,-1.0,0.024110046659122197,0.02113575351053676,1.0,1.0,0.0020491810449358994,0.0018066387812920581,1.0,1.0,-0.014202950177993223,-0.01667137817413966,-1.0,-1.0,-0.006172859107080875,-0.0051800166822415505,-1.0,-1.0,2.448512942622868,0.015073111662008549,0.029800775447572415,0.034265151422007895,0.034398951028915416,0.6786624191697438,0.6852801677488114
1994-07-31,-0.011164566356327121,-0.011075451268745873,0.11145995157147982,0.1121338583994251,0.5265324357841141,-1.0,-1.0,0.014610225968450408,0.013670065876074666,1.0,1.0,0.0064960602609076545,0.0036622723528703105,1.0,1.0,-0.058107630807279875,-0.060778196261948914,-1.0,-1.0,0.018274620243482254,0.017658869623047302,1.0,1.0,-0.005136118121766842,-0.0075158940495763105,-1.0,-1.0,-0.0035925109204910655,-0.004398977240416713,-1.0,-1.0,-1.3252003913913502,-0.3469873421079213,-0.3421490099072411,0.03217571652182827,0.03237025666608973,0.015073111662008549,0.029800775447572415
1994-08-31,0.012454722684119623,0.012099516898437024,0.09595031779741728,0.09659936626606619,2.1388592835789204,1.0,1.0,0.0020491810449358994,0.0018066387812920581,1.0,1.0,0.016252131222929123,0.013761058598174891,1.0,1.0,0.03940496758870449,0.036501591983897796,1.0,1.0,0.005939333146979031,0.004948555520590148,1.0,1.0,-0.02199617355177974,-0.020042881011188562,-1.0,-1.0,-0.0018146472899251975,-0.0018293798672406325,-1.0,-1.0,0.8042005520298119,0.449653799555346,0.43389473089106534,0.027698470904584504,0.027885835058630286,-0.3469873421079213,-0.3421490099072411
